,original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound
37880,Ultimate Franchise Systems Inc,ultimate franchise systems,8.0,2.3333333333333335,0,1,0,0.375,4,0.0,0,f605
37881,Urologix Inc,urologix,8.0,4.0,0,1,0,0.5,2,1.0,1,u604
37882,Universal Logistics Holdings Inc,universal logistics,9.0,3.5,0,1,0,0.3888888888888889,3,0.0,1,u501
37883,United Lincoln Resources,united lincoln resources,7.333333333333333,2.6666666666666665,0,1,0,0.4090909090909091,3,0.0,0,r020
37884,Porter Holding International Inc,porter international,9.5,3.5,0,1,0,0.42105263157894735,3,0.0,1,i530
37885,Ulster Petroleum Ltd,ulster petroleum,7.5,3.0,0,1,0,0.4,3,0.0,1,p036
37886,UL Solutions Inc,ul solutions,5.5,2.0,0,1,0,0.45454545454545453,2,0.0,1,s040
37887,SPDR SSgA Ultra Short Term Bond ETF,spdr ssga ultra short term,4.4,1.2,0,1,0,0.22727272727272727,4,0.4,0,u436
37888,Ulta Beauty Inc,ulta beauty,5.0,2.0,0,1,0,0.6,2,0.0,1,b030
37889,Ultradata Corp,ultradata,9.0,4.0,0,1,0,0.4444444444444444,3,1.0,1,u436
37890,Ultimate Electronics Inc,ultimate electronics,9.5,3.5,0,1,0,0.42105263157894735,3,0.0,1,e402
37891,Ulthera Inc,ulthera,7.0,3.0,0,1,0,0.42857142857142855,1,1.0,1,u430
37892,Ultimate Software Group Inc (The),ultimate software,8.0,2.5,0,1,0,0.4375,3,0.0,1,u430
37893,IQ MacKay Ultra Short Duration ETF,iq mackay ultra short duration,5.2,1.8,0,1,0,0.4230769230769231,4,0.0,0,d060
37894,Ultrapetrol Bahamas Ltd,ultrapetrol bahamas,9.0,3.5,0,1,0,0.3888888888888889,4,0.5,1,u436
37895,YieldMax Ultra Option Income Strategy ETF,yieldmax ultra option income strategy,6.6,2.2,0,0,1,0.45454545454545453,4,0.2,0,y043
37896,Uluru Inc,uluru,5.0,3.0,0,1,0,0.6,3,1.0,1,u406
37897,Invesco S&P 500 Low Volatility Index ETF,invesco sp low volatility index,5.4,2.4,0,1,0,0.4074074074074074,4,0.2,0,v040
37898,VictoryShares US Value Momentum ETF,victoryshares us value momentum,7.0,2.75,0,0,1,0.42857142857142855,3,0.25,0,v023
37899,Urgent.ly Inc,urgently,8.0,3.0,0,1,0,0.375,1,0.0,1,u620
37900,United Medical Corp,united medical,6.5,3.0,0,1,0,0.46153846153846156,2,0.0,1,m030
37901,Unusual Machines Inc,unusual machines,7.5,3.0,0,1,0,0.4666666666666667,3,0.0,1,m020
37902,Umami Sustainable Seafood Inc,umami sustainable seafood,7.666666666666667,3.0,0,1,0,0.5217391304347826,4,0.3333333333333333,0,s023
37903,Innovator US Equity Ultra Buffer ETF - March,innovator us equity ultra buffer march,5.5,2.1666666666666665,0,1,0,0.42424242424242425,4,0.0,0,i501
37904,UMAX Group Corp,umax,4.0,2.0,0,1,0,0.5,1,1.0,1,u502
37905,Innovator U.S. Equity Ultra Buffer ETF - May,innovator us equity ultra buffer may,5.166666666666667,2.1666666666666665,0,1,0,0.4838709677419355,4,0.0,0,i501
37906,UMB Equities Inc,umb equities,5.5,2.0,0,1,0,0.5454545454545454,2,0.5,1,e203
37907,UMB Financial Corp,umb financial,6.0,2.0,0,1,0,0.4166666666666667,2,0.5,1,f050
37908,United Microelectronics Corp,united microelectronics,11.0,4.5,0,1,0,0.4090909090909091,3,0.0,1,m026
37909,United Meridian Corp,united meridian,7.0,3.5,0,1,0,0.5,3,0.0,1,m060
37910,UMC Electronics Co,umc electronics,7.0,2.5,0,1,0,0.35714285714285715,3,0.5,1,e402
37911,UMC Inc,umc,3.0,1.0,0,1,0,0.3333333333333333,1,1.0,1,u520
37912,ProShares UltraPro MidCap400,proshares ultrapro midcap,7.666666666666667,2.6666666666666665,0,1,0,0.34782608695652173,4,1.0,0,p602
37913,Unimed Pharmaceuticals Inc,unimed pharmaceuticals,10.5,4.0,0,1,0,0.42857142857142855,3,0.5,1,p065
37914,UMeWorld Ltd,umeworld,8.0,3.0,0,1,0,0.375,1,1.0,1,u506
37915,Starlight US Multi-Family Core Fund,starlight us multifamily core,6.5,2.25,0,1,0,0.38461538461538464,3,0.0,0,m043
37916,Universal Matchbox Group Ltd,universal matchbox,8.5,3.0,0,1,0,0.35294117647058826,2,0.0,1,u501
37917,MediaOne Finance Trust III,mediaone finance trust iii,5.75,1.5,0,1,0,0.5217391304347826,5,0.25,0,m030
37918,Mediaone Group Inc,mediaone,8.0,2.0,0,1,0,0.625,2,1.0,1,m030
37919,Universal Media Group Inc,universal media,7.0,3.5,0,1,0,0.5,2,0.0,1,u501
37920,UMH Properties Inc,umh properties,6.5,2.0,0,1,0,0.38461538461538464,2,0.5,1,p601
37921,USCF Midstream Energy Income Fund,uscf midstream energy income,6.25,2.0,0,1,0,0.4,4,0.25,0,m032
37922,CI U.S. Midcap Dividend Index ETF,ci us midcap dividend index,4.6,1.8,1,0,0,0.391304347826087,5,0.2,0,d010
37923,United Mining Corp,united mining,6.0,2.5,0,1,0,0.4166666666666667,3,0.0,1,u503
37924,Ursa Major Minerals Inc,ursa major minerals,5.666666666666667,2.3333333333333335,0,1,0,0.4117647058823529,3,0.0,0,m050
37925,Uranium Ltd,uranium,7.0,4.0,0,1,0,0.5714285714285714,2,0.0,1,u605
37926,Aztec Technology Partners Inc.,aztec technology partners,7.666666666666667,2.6666666666666665,1,0,0,0.34782608695652173,3,0.0,0,t020
37927,MacroShares Major Metro Housing Up ETF,macroshares major metro housing up,6.0,2.2,0,1,0,0.4,4,0.2,0,m026
37928,Wahed Dow Jones Islamic World ETF,wahed dow jones islamic world,5.0,1.6,0,0,1,0.36,3,0.2,0,i240
37929,Uramin Inc,uramin,6.0,3.0,0,1,0,0.5,1,1.0,1,u605
37930,Unimar Co LP,unimar lp,4.0,2.5,0,1,0,0.375,1,0.5,1,u505
37931,Unum Therapeutics Inc -Old,unum therapeutics old,6.333333333333333,2.3333333333333335,0,1,0,0.42105263157894735,3,0.0,0,t060
37932,Financial Systems Technology,financial systems technology,8.666666666666666,3.0,0,1,0,0.38461538461538464,3,0.0,0,t020
37933,ProShares Ultra MSCI Mexico Investable Market,proshares ultra msci mexico investable market,6.666666666666667,2.5,0,1,0,0.375,5,0.3333333333333333,0,i510
37934,Unimax Corp,unimax,6.0,3.0,0,1,0,0.5,1,1.0,1,u505
37935,Hamilton Utilities Yield Maximizer ETF,hamilton utilities yield maximizer,7.75,3.0,0,1,0,0.4838709677419355,7,0.0,0,u304
37936,Unico American Corp,unico american,6.5,3.5,0,1,0,0.5384615384615384,2,0.5,1,a506
37937,Union Bancorp Inc,union bancorp,6.0,2.0,0,1,0,0.4166666666666667,3,0.5,1,b052
37938,Union National Corp/PA,union national pa,5.0,2.0,0,1,0,0.5333333333333333,4,0.0,0,n030
37939,United National Bancorp,united national bancorp,7.0,2.6666666666666665,0,1,0,0.42857142857142855,4,0.3333333333333333,0,n030
37940,UNB Corp/OH,unb oh,2.5,1.0,0,1,0,0.4,1,0.0,1,u510
37941,United Buying Service International,united buying service international,8.0,3.0,0,1,0,0.46875,5,0.0,0,i530
37942,UNC Inc,unc,3.0,1.0,0,1,0,0.3333333333333333,1,0.0,1,u520
37943,Unica Corp,unica,5.0,3.0,0,1,0,0.6,1,1.0,1,u502
37944,Uncle B's Bakery Inc,uncle bs bakery,4.333333333333333,2.0,0,1,0,0.38461538461538464,2,0.0,0,b020
37945,MRU Holdings Inc,mru,3.0,1.0,0,1,0,0.3333333333333333,1,0.0,1,m600
37946,Unicycive Therapeutics Inc,unicycive therapeutics,10.5,4.0,0,1,0,0.47619047619047616,3,0.5,1,t060
37947,UnderSea Recovery Corp,undersea recovery,8.0,3.0,0,1,0,0.5,4,0.0,1,u530
37948,Universal Detection Technology,universal detection technology,9.333333333333334,3.6666666666666665,0,1,0,0.42857142857142855,4,0.0,0,t020
37949,United Development Funding III LP,united development funding iii lp,5.8,2.4,0,1,0,0.41379310344827586,5,0.0,0,d010
37950,United Energy Technology Inc,united energy technology,7.333333333333333,3.3333333333333335,0,1,0,0.45454545454545453,4,0.0,0,t020
37951,UniFirst Corp,unifirst,8.0,3.0,0,1,0,0.375,2,1.0,1,u501
37952,Missouri Pacific Railroad,missouri pacific railroad,7.666666666666667,2.6666666666666665,0,1,0,0.4782608695652174,5,0.0,0,m020
37953,Unionfed Financial Corp,unionfed financial,8.5,3.0,0,1,0,0.47058823529411764,4,0.5,1,f050
37954,United Natural Foods Inc,united natural foods,6.0,2.3333333333333335,0,1,0,0.4444444444444444,2,0.0,0,n030
37955,United States Natural Gas Fund LP,united states natural gas lp,4.8,2.0,0,1,0,0.375,4,0.0,0,n030
37956,Ungermann-Bass Inc,ungermannbass,13.0,4.0,0,1,0,0.3076923076923077,3,1.0,1,u520
37957,UnitedHealth Group Incorporated,unitedhealth incorporated,12.0,4.5,0,1,0,0.4166666666666667,3,0.5,1,u503
37958,Unihost Corp,unihost,7.0,3.0,0,1,0,0.42857142857142855,1,1.0,1,u502
37959,Uni-Marts Inc.,unimarts,8.0,3.0,0,1,0,0.375,1,1.0,1,u505
37960,University Bancorp Inc,university bancorp,8.5,3.5,0,1,0,0.4117647058823529,2,0.5,1,u501
37961,Uni-Select Inc,uniselect,9.0,4.0,0,1,0,0.4444444444444444,2,1.0,1,u502
37962,Unit Instruments Inc,unit instruments,7.5,2.5,0,1,0,0.3333333333333333,3,0.0,1,i523
37963,Uniroyal Global Engineered Products Inc,uniroyal global engineered products,8.0,2.75,0,1,0,0.4375,4,0.0,0,e520
37964,Unilife Corp,unilife,7.0,3.0,0,1,0,0.5714285714285714,2,1.0,1,u504
37965,Uniti Group Inc,uniti,5.0,3.0,0,1,0,0.6,2,1.0,1,u503
37966,Universal International Inc,universal international,11.0,4.5,0,1,0,0.45454545454545453,4,0.0,1,i530
37967,WisdomTree Voya Yield Enhanced USD Universal Bond Fund,wisdomtree voya yield enhanced usd universal,6.5,1.8333333333333333,0,0,1,0.46153846153846156,6,0.3333333333333333,0,w023
37968,United Biscuits Holdings PLC,united biscuits,7.0,2.5,0,1,0,0.42857142857142855,3,0.0,1,b020
37969,Unizan Financial Corp,unizan financial,7.5,3.0,0,1,0,0.4666666666666667,4,0.5,1,f050
37970,United States 12 Month Natural Gas Fund LP,united states month natural gas lp,4.833333333333333,1.8333333333333333,0,1,0,0.3448275862068966,5,0.0,0,n030
37971,Unilava Corp,unilava,7.0,4.0,0,1,0,0.5714285714285714,2,1.0,1,u504
37972,Unioil,unioil,6.0,2.0,0,1,0,0.6666666666666666,2,1.0,1,u504
37973,Unum Group,unum,4.0,2.0,0,1,0,0.5,2,0.0,1,u505
37974,Unimark Group Inc,unimark,7.0,3.0,0,1,0,0.42857142857142855,1,1.0,1,u505
37975,Unimet Corp,unimet,6.0,3.0,0,1,0,0.5,1,1.0,1,u505
37976,University Bank & Trust/CA,university bank trustca,7.0,2.6666666666666665,0,1,0,0.38095238095238093,3,0.3333333333333333,0,u501
37977,Uno Restaurant Corp,uno restaurant,6.5,2.5,0,1,0,0.46153846153846156,2,0.0,1,r023
37978,Innovator U.S. Equity Ultra Buffer ETF - November,innovator us equity ultra buffer november,6.0,2.5,0,1,0,0.4444444444444444,4,0.0,0,i501
37979,Union Pacific Corp,union pacific,6.0,2.5,0,1,0,0.5,3,0.0,1,p020
37980,Western Pacific Railroad/DE,western pacific railroadde,8.0,2.3333333333333335,0,0,1,0.4166666666666667,3,0.3333333333333333,0,r046
37981,United Energy Corp,united energy,6.0,3.0,0,1,0,0.5,3,0.0,1,u503
37982,UNR Holdings Inc,unr,3.0,1.0,0,1,0,0.3333333333333333,1,1.0,1,u560
37983,Hipermarc SA,hipermarc,9.0,3.0,0,1,0,0.3333333333333333,2,1.0,1,h010
37984,UNS Energy Corp,uns energy,4.5,2.0,0,1,0,0.4444444444444444,2,0.0,1,e506
37985,Tucson Electric Power Co,tucson electric power,6.333333333333333,2.3333333333333335,0,1,0,0.3684210526315789,3,0.0,0,e402
37986,United Financial Corp/SC,united financial sc,5.666666666666667,2.3333333333333335,0,1,0,0.4117647058823529,3,0.0,0,f050
37987,Unistar Financial Service Corp,unistar financial service,7.666666666666667,2.6666666666666665,0,1,0,0.43478260869565216,4,0.0,0,f050
37988,UNSL Financial Corp,unsl financial,6.5,2.0,0,1,0,0.38461538461538464,3,0.5,1,f050
37989,Unison Software Inc,unison software,7.0,2.5,0,1,0,0.42857142857142855,2,0.0,1,s013
37990,Unisphere Networks Inc,unisphere networks,8.5,2.5,0,1,0,0.35294117647058826,3,0.5,1,u502
37991,Union Switch & Signal Inc,union switch signal,5.666666666666667,1.6666666666666667,0,1,0,0.35294117647058826,3,0.0,0,s032
37992,United National Corp,united national,7.0,3.0,0,1,0,0.5,3,0.0,1,n030
37993,Unit Corp,unit,4.0,2.0,0,1,0,0.5,1,0.0,1,u503
37994,United Online Inc,united online,6.0,2.5,0,1,0,0.5,3,0.0,1,u503
37995,First United Bancshares Inc/AR,first united bancshares ar,5.75,1.75,0,1,0,0.34782608695652173,3,0.25,0,b052
37996,United Thermal Corp,united thermal,6.5,2.5,0,1,0,0.38461538461538464,2,0.0,1,t065
37997,UniTek Global Services Inc,unitek global services,6.666666666666667,2.6666666666666665,0,1,0,0.4,3,0.3333333333333333,0,s061
37998,Universal Telephone Inc,universal telephone,9.0,3.5,0,1,0,0.4444444444444444,4,0.0,1,u501
37999,United Tennessee Bankshares Inc,united tennessee bankshares,8.333333333333334,2.6666666666666665,0,1,0,0.4,6,0.3333333333333333,0,b052
38000,Unity Bancorp Inc,unity bancorp,6.0,2.5,0,1,0,0.4166666666666667,2,0.5,1,b052
38001,Unity Healthcare Holdings Co,unity healthcare,7.5,2.5,0,1,0,0.4666666666666667,2,0.0,1,h043
38002,Univec Inc,univec,6.0,3.0,0,1,0,0.5,1,1.0,1,u501
38003,Univar Solutions Inc,univar solutions,7.5,3.0,0,1,0,0.4666666666666667,2,0.5,1,s040
38004,Univax Biologics Inc,univax biologics,7.5,3.5,0,1,0,0.4666666666666667,3,0.5,1,b040
38005,US Unwired Inc,us unwired,4.5,2.0,0,1,0,0.4444444444444444,2,0.0,1,u506
38006,Uniwest Financial Corp,uniwest financial,8.0,3.0,0,1,0,0.4375,3,0.5,1,f050
38007,UNX Energy Corp,unx energy,4.5,2.0,0,1,0,0.4444444444444444,2,0.5,1,e506
38008,Uni-Pixel Inc,unipixel,8.0,4.0,0,1,0,0.5,2,1.0,1,u501
38009,Innovator U.S. Equity Ultra Buffer ETF - October,innovator us equity ultra buffer october,5.833333333333333,2.5,0,1,0,0.45714285714285713,4,0.0,0,i501
38010,UnifiedOnline Inc,unifiedonline,13.0,5.0,0,1,0,0.5384615384615384,3,1.0,1,u501
38011,MDJM Ltd,mdjm,4.0,1.0,0,1,0,0.0,2,1.0,1,m325
38012,Urban One Inc,urban one,4.0,1.5,0,1,0,0.5,2,0.0,1,u610
38013,ProShares Ultra Oil & Gas Exploration & Production,proshares ultra oil gas exploration production,6.833333333333333,2.3333333333333335,0,1,0,0.4146341463414634,6,0.16666666666666666,0,e214
38014,UOP Inc,uop,3.0,1.0,0,1,0,0.6666666666666666,1,1.0,1,u010
38015,Apollo Group University of Phoenix Online,apollo university of phoenix online,6.2,2.6,1,0,0,0.4838709677419355,5,0.0,0,u501
38016,Universal Outdoor Holdings Inc,universal outdoor,8.0,3.0,0,1,0,0.5,3,0.0,1,u501
38017,United Overseas Bank Ltd,united overseas bank,6.0,2.3333333333333335,0,1,0,0.4444444444444444,3,0.0,0,o106
38018,MacroShares 100 Oil Up Shares,macroshares oil up,5.333333333333333,2.0,0,1,0,0.4375,2,0.3333333333333333,0,m026
38019,Wheels Up Experience Inc,wheels up experience,6.0,2.0,0,0,1,0.4444444444444444,6,0.0,0,e210
38020,Upper Lake Oil & Gas Ltd,upper lake oil gas,3.75,1.25,0,1,0,0.4666666666666667,2,0.0,0,u106
38021,Ultra Pac Inc,ultra pac,4.0,1.5,0,1,0,0.375,2,0.0,1,u436
38022,UPAR Ultra Risk Parity ETF,upar ultra risk parity,4.75,2.0,0,1,0,0.42105263157894735,4,0.25,0,p060
38023,Upstream Bio Inc,upstream bio,5.5,2.0,0,1,0,0.45454545454545453,1,0.0,1,u123
38024,Upbound Group Inc,upbound,7.0,2.0,0,1,0,0.42857142857142855,2,0.0,1,u105
38025,United Postal Bancorp Inc,united postal bancorp,6.333333333333333,2.3333333333333335,0,1,0,0.3684210526315789,2,0.3333333333333333,0,b052
38026,Universe Pharmaceuticals Inc,universe pharmaceuticals,11.5,4.0,0,1,0,0.43478260869565216,3,0.0,1,p065
38027,Union Planters Corp,union planters,6.5,2.0,0,1,0,0.38461538461538464,3,0.0,1,p405
38028,USPCI Inc,uspci,5.0,2.0,0,1,0,0.4,1,1.0,1,u212
38029,Uranium Power Corp,uranium power,6.0,3.0,0,1,0,0.5,2,0.0,1,u605
38030,UbiquiTel Inc,ubiquitel,9.0,4.0,0,1,0,0.5555555555555556,2,1.0,1,u102
38031,United Piece Dye Works,united piece dye works,4.75,1.5,0,1,0,0.47368421052631576,4,0.0,0,u503
38032,UPD Holding Corp,upd,3.0,1.0,0,1,0,0.3333333333333333,1,1.0,1,u130
38033,Upper Peninsula Energy Corp,upper peninsula energy,6.666666666666667,3.0,0,1,0,0.45,4,0.0,0,p050
38034,United Petroleum Corp,united petroleum,7.5,3.5,0,1,0,0.4666666666666667,3,0.0,1,p036
38035,United PanAm Financial Corp,united panam financial,6.666666666666667,2.6666666666666665,0,1,0,0.45,4,0.3333333333333333,0,f050
38036,Invesco Bloomberg Analyst Rating Improvers ETF,invesco bloomberg analyst rating improvers,7.6,2.6,0,1,0,0.3684210526315789,4,0.4,0,b405
38037,Universal Power Group Inc,universal power,7.0,3.0,0,1,0,0.42857142857142855,2,0.0,1,u501
38038,Xtrackers US Green Infrastructure Select Equity ETF,xtrackers us green infrastructure select equity,7.0,2.1666666666666665,0,0,1,0.38095238095238093,7,0.16666666666666666,0,i516
38039,UpHealth Inc,uphealth,8.0,2.0,0,1,0,0.375,2,1.0,1,u104
38040,Uphonia Inc,uphonia,7.0,3.0,0,1,0,0.5714285714285714,1,1.0,1,u105
38041,Union Property Investors Inc,union property investors,7.333333333333333,2.6666666666666665,0,1,0,0.4090909090909091,3,0.0,0,i510
38042,Universal Power Industry Corp,universal power industry,7.333333333333333,3.0,0,1,0,0.4090909090909091,3,0.0,0,u501
38043,United Park City Mines Co,united park city mines,4.75,1.75,0,1,0,0.42105263157894735,3,0.0,0,u503
38044,Ultra Petroleum Corp.,ultra petroleum,7.0,3.0,0,1,0,0.42857142857142855,2,0.0,1,p036
38045,Upland Software Inc,upland software,7.0,2.0,0,1,0,0.35714285714285715,2,0.0,1,s013
38046,UPM Kymmene Oyj,upm kymmene oyj,4.333333333333333,1.3333333333333333,0,1,0,0.46153846153846156,3,1.0,0,k050
38047,US Power Generating Co,us power generating,5.666666666666667,2.3333333333333335,0,1,0,0.4117647058823529,3,0.0,0,g050
38048,Union Pacific Resources Group,union pacific resources,7.0,2.6666666666666665,0,1,0,0.47619047619047616,3,0.0,0,r020
38049,Upward Technology Corp,upward technology,8.0,3.0,0,1,0,0.375,2,0.0,1,t020
38050,Up-Right Inc,upright,7.0,2.0,0,1,0,0.2857142857142857,1,0.0,1,u160
38051,ProShares UltraPro S&P500,proshares ultrapro sp,6.333333333333333,2.3333333333333335,0,1,0,0.3157894736842105,4,0.6666666666666666,0,p602
38052,Uproar Inc,uproar,6.0,2.0,0,1,0,0.5,2,0.0,1,u160
38053,United Parcel Service Inc,united parcel service,6.333333333333333,2.3333333333333335,0,1,0,0.42105263157894735,4,0.0,0,s061
38054,Aptus Large Cap Upside ETF,aptus large cap upside,4.75,1.5,1,0,0,0.42105263157894735,3,0.25,0,u120
38055,Upson Co,upson,5.0,2.0,0,1,0,0.4,1,0.0,1,u120
38056,Upstart Holdings Inc,upstart,7.0,2.0,0,1,0,0.2857142857142857,2,0.0,1,u123
38057,United Payors & United Providers Inc,united payors united providers,6.75,2.5,0,1,0,0.4444444444444444,3,0.0,0,p601
38058,ProShares Ultra FTSE Europe,proshares ultra ftse europe,6.0,2.0,0,1,0,0.4166666666666667,4,0.5,0,p602
38059,ProShares Ultra Utilities,proshares ultra utilities,7.666666666666667,3.0,0,1,0,0.43478260869565216,3,0.3333333333333333,0,p602
38060,JPMorgan Social Advancement ETF,jpmorgan social advancement,8.333333333333334,2.3333333333333335,0,1,0,0.36,4,0.3333333333333333,0,a310
38061,Upwork Inc,upwork,6.0,2.0,0,1,0,0.3333333333333333,1,0.0,1,u106
38062,Unapix Entertainment Inc,unapix entertainment,9.5,3.5,0,1,0,0.42105263157894735,4,0.5,1,e530
38063,Upexi Inc,upexi,5.0,3.0,0,1,0,0.6,1,1.0,1,u102
38064,UQM Technologies Inc.,uqm technologies,7.5,2.5,0,1,0,0.4,2,0.5,1,t020
38065,Themes Uranium & Nuclear ETF,themes uranium nuclear,6.666666666666667,2.6666666666666665,0,1,0,0.45,3,0.0,0,u605
38066,International Prospect Ventures Ltd,international prospect ventures,9.666666666666666,3.0,0,1,0,0.3793103448275862,4,0.0,0,i530
38067,Urban Shopping Centers Inc,urban shopping centers,6.666666666666667,2.0,0,1,0,0.3,3,0.0,0,s010
38068,Urban Barns Foods Inc,urban barns foods,5.0,1.3333333333333333,0,1,0,0.3333333333333333,2,0.0,0,u610
38069,Urban Outfitters Inc,urban outfitters,7.5,2.5,0,1,0,0.4,3,0.0,1,o031
38070,Uarco Inc,uarco,5.0,3.0,0,1,0,0.6,1,1.0,1,u062
38071,Upton Resources Inc,upton resources,7.0,2.5,0,1,0,0.42857142857142855,2,0.0,1,r020
38072,Vanadian Energy Corp,vanadian energy,7.0,3.0,0,0,1,0.5,3,0.5,1,v050
38073,ProShares Ultra Real Estate,proshares ultra real estate,6.0,2.0,0,1,0,0.4166666666666667,4,0.25,0,p602
38074,United Refining Co-Old,united refining old,5.666666666666667,2.3333333333333335,0,1,0,0.4117647058823529,3,0.0,0,r010
38075,United Resources Inc,united resources,7.5,3.0,0,1,0,0.4666666666666667,3,0.0,1,r020
38076,Ur-Energy Inc,urenergy,8.0,4.0,0,1,0,0.5,2,1.0,1,u605
38077,United Retail Group Inc,united retail,6.0,2.5,0,1,0,0.5,2,0.0,1,u503
38078,UroGen Pharma Ltd,urogen pharma,6.0,2.5,0,1,0,0.4166666666666667,2,1.0,1,u602
38079,Bedford Metals Corp,bedford metals,6.5,2.0,1,0,0,0.3076923076923077,2,0.0,1,b031
38080,United Rentals Inc.,united rentals,6.5,2.5,0,1,0,0.38461538461538464,2,0.0,1,r053
38081,Universal-Rundle Corp,universalrundle,15.0,5.0,0,1,0,0.4,2,1.0,1,u501
38082,Stox.Com Inc,stoxcom,7.0,2.0,0,1,0,0.2857142857142857,2,1.0,1,s302
38083,Sprott Junior Uranium Miners ETF,sprott junior uranium miners,6.25,2.25,0,1,0,0.4,4,0.0,0,u605
38084,Sprott Uranium Miners ETF,sprott uranium miners,6.333333333333333,2.3333333333333335,0,1,0,0.3684210526315789,3,0.0,0,u605
38085,Venturi Ventures Inc,venturi ventures,7.5,2.5,0,0,1,0.4,3,0.0,1,v053
38086,Uroquest Medical Corp,uroquest medical,7.5,3.0,0,1,0,0.4666666666666667,2,0.5,1,u602
38087,Urovant Sciences Ltd,urovant sciences,7.5,3.0,0,1,0,0.4,2,0.5,1,s205
38088,Uranium Royalty Corp,uranium royalty,7.0,3.5,0,1,0,0.5714285714285714,2,0.0,1,u605
38089,Uranium Participation Corp,uranium participation,10.0,4.5,0,1,0,0.5,4,0.0,1,p063
38090,URS Corp,urs,3.0,1.0,0,1,0,0.3333333333333333,1,0.0,1,u620
38091,Uranium Strategies Inc,uranium strategies,8.5,3.5,0,1,0,0.47058823529411764,2,0.0,1,s360
38092,United Road Services Inc,united road services,6.0,2.3333333333333335,0,1,0,0.4444444444444444,3,0.0,0,s061
38093,United Realty Investors Inc,united realty investors,7.0,3.0,0,1,0,0.42857142857142855,3,0.0,0,i510
38094,iShares MSCI World ETF,ishares msci world,5.333333333333333,1.6666666666666667,0,1,0,0.3125,3,0.6666666666666666,0,i206
38095,URT Industries Inc,urt industries,6.5,2.0,0,1,0,0.38461538461538464,2,0.5,1,i530
38096,URI Therm-X Inc,uri thermx,4.5,1.5,0,1,0,0.3333333333333333,2,0.5,1,t065
38097,ProShares UltraPro Russell2000,proshares ultrapro russell,8.0,2.6666666666666665,0,1,0,0.3333333333333333,5,0.6666666666666666,0,p602
38098,United Refining Energy Corp,united refining energy,6.666666666666667,3.0,0,1,0,0.45,4,0.0,0,r010
38099,United Royale Holdings Corp,united royale,6.0,2.5,0,1,0,0.5833333333333334,2,0.0,1,u503
38100,Uranerz Energy Corp,uranerz energy,6.5,3.0,0,1,0,0.46153846153846156,3,0.5,1,u605
38101,URZ Energy Corp,urz energy,4.5,2.0,0,1,0,0.4444444444444444,2,0.5,1,e506
38102,Liberty All Star Equity Fund,liberty all star equity,5.0,2.0,0,1,0,0.45,3,0.0,0,l010
38103,USA Compression Partners LP,usa compression partners lp,6.0,2.5,0,1,0,0.3333333333333333,4,0.0,0,c051
38104,Universal Seismic Associates Inc,universal seismic associates,8.666666666666666,3.3333333333333335,0,1,0,0.46153846153846156,6,0.0,0,a202
38105,USA Compression Partners LP -old,usa compression partners lp old,5.4,2.2,0,1,0,0.3333333333333333,4,0.0,0,c051
38106,USA Detergents Inc,usa detergents,6.5,3.0,0,1,0,0.38461538461538464,3,0.0,1,d030
38107,US Aerospace Inc,us aerospace,5.5,2.0,0,1,0,0.5454545454545454,2,0.0,1,a060
38108,Atlas America Fund,atlas america,6.0,3.0,1,0,0,0.5,4,0.0,1,a506
38109,United States Agriculture Index Fund,united states agriculture index,7.0,2.5,0,1,0,0.42857142857142855,4,0.0,0,a260
38110,Pacer American Energy Independence ETF,pacer american energy independence,7.75,3.25,0,1,0,0.45161290322580644,8,0.0,0,i530
38111,USA Truck Inc,usa truck,4.0,2.0,0,1,0,0.375,2,0.0,1,t602
38112,USA Mobile Communications Holdings,usa mobile communications,7.666666666666667,3.3333333333333335,0,1,0,0.4782608695652174,3,0.0,0,c050
38113,Universal Stainless & Alloy Products Inc,universal stainless alloy products,7.75,2.5,0,1,0,0.3870967741935484,5,0.0,0,u501
38114,American Biogenetic Sciences,american biogenetic sciences,8.666666666666666,3.6666666666666665,1,0,0,0.46153846153846156,5,0.0,0,b020
38115,Americas Gold and Silver Corp,americas gold and silver,5.25,2.0,1,0,0,0.38095238095238093,3,0.0,0,a506
38116,U.S. Gold Corp,us gold,3.0,1.0,0,1,0,0.3333333333333333,1,0.0,1,g043
38117,U.S. Bancorp,us bancorp,4.5,1.5,0,1,0,0.3333333333333333,1,0.5,1,b052
38118,Invesco LadderRite U.S. 0-5 Year Corporate Bond Index ETF,invesco ladderrite us year corporate index,6.166666666666667,2.1666666666666665,0,1,0,0.4594594594594595,6,0.3333333333333333,0,l030
38119,US BioEnergy Corp,us bioenergy,5.5,2.0,0,1,0,0.5454545454545454,2,0.5,1,b050
38120,iShares USD Systematic Bond ETF,ishares usd systematic,6.666666666666667,2.6666666666666665,0,1,0,0.4,5,0.3333333333333333,0,s023
38121,USABG Corp,usabg,5.0,2.0,0,1,0,0.4,1,1.0,1,u201
38122,US Biomedical Corp,us biomedical,6.0,3.0,0,1,0,0.5,2,0.0,1,b050
38123,USA Bridge Construction/NY,usa bridge constructionny,7.666666666666667,2.6666666666666665,0,1,0,0.391304347826087,3,0.3333333333333333,0,c052
